zip,smoking_RR,diabetes_RR
44676,1.315217391,1.034883721
44677,1.315217391,1.034883721
44678,1.201086957,0.825581395
44679,0.72826087,0.965116279
44680,1.201086957,0.825581395
44681,1.201086957,0.825581395
44682,1.201086957,0.825581395
44683,1.201086957,0.825581395
44685,0.516304348,0.313953488
44687,1.184782609,1.546511628
44688,#N/A,0.802325581
44689,#N/A,0.802325581
44690,1.184782609,1.546511628
44691,1.315217391,1.034883721
44693,0.72826087,0.965116279
44695,1.298913043,1.011627907
44697,1.201086957,0.825581395
44699,0.72826087,0.965116279
44701,#N/A,0.802325581
44702,#N/A,0.802325581
44703,#N/A,0.802325581
44704,#N/A,0.802325581
44705,#N/A,0.802325581
44706,#N/A,0.802325581
44707,#N/A,0.802325581
44708,#N/A,0.802325581
44709,#N/A,0.802325581
44710,#N/A,0.802325581
44711,#N/A,0.802325581
44714,#N/A,0.802325581
44718,#N/A,0.802325581
44720,#N/A,0.802325581
44721,#N/A,0.802325581
44730,#N/A,0.802325581
44735,#N/A,0.802325581
44750,#N/A,0.802325581
44767,#N/A,0.802325581
44799,#N/A,0.802325581
44802,1.255434783,0.825581395
44804,#N/A,1.453488372
44805,1.22826087,0.965116279
44807,1.255434783,0.825581395
44809,1.255434783,0.825581395
44811,1.097826087,0.941860465
44813,#N/A,0.848837209
44814,0.880434783,1.023255814
44815,1.255434783,0.825581395
44816,0.880434783,1.023255814
44817,0.788043478,0.965116279
44818,1.255434783,0.825581395
44820,1.206521739,0.918604651
44822,#N/A,0.848837209
44824,0.880434783,1.023255814
44825,1.206521739,0.918604651
44826,1.097826087,0.941860465
44827,1.206521739,0.918604651
44828,1.255434783,0.825581395
44830,1.255434783,0.825581395
44833,1.206521739,0.918604651
44836,1.255434783,0.825581395
44837,1.097826087,0.941860465
44838,1.22826087,0.965116279
44839,0.880434783,1.023255814
44840,1.22826087,0.965116279
44841,1.255434783,0.825581395
44842,1.22826087,0.965116279
44843,#N/A,0.848837209
44844,1.456521739,0.930232558
44845,1.255434783,0.825581395
44846,0.880434783,1.023255814
44847,1.097826087,0.941860465
44848,1.22826087,0.965116279
44849,1.456521739,0.930232558
44850,1.097826087,0.941860465
44851,1.097826087,0.941860465
44853,1.255434783,0.825581395
44854,1.206521739,0.918604651
44855,1.097826087,0.941860465
44856,1.206521739,0.918604651
44857,1.097826087,0.941860465
44859,1.22826087,0.965116279
44860,1.206521739,0.918604651
44861,1.255434783,0.825581395
44862,#N/A,0.848837209
44864,1.22826087,0.965116279
44865,1.097826087,0.941860465
44866,1.22826087,0.965116279
44867,1.255434783,0.825581395
44870,0.880434783,1.023255814
44871,0.880434783,1.023255814
44874,1.22826087,0.965116279
44875,#N/A,0.848837209
44878,#N/A,0.848837209
44880,1.22826087,0.965116279
44881,1.206521739,0.918604651
44882,1.456521739,0.930232558
44883,1.255434783,0.825581395
44887,1.206521739,0.918604651
44888,1.097826087,0.941860465
44889,1.097826087,0.941860465
44890,1.097826087,0.941860465
44901,#N/A,0.848837209
44902,#N/A,0.848837209
44903,#N/A,0.848837209
44904,#N/A,0.848837209
44905,#N/A,0.848837209
44906,#N/A,0.848837209
44907,#N/A,0.848837209
44999,#N/A,0.848837209
45001,1.14673913,1.395348837
45002,1.14673913,1.395348837
45003,1.211956522,0.953488372
45004,1.657608696,1.534883721
45005,#N/A,1.38372093
45011,1.657608696,1.534883721
45012,1.657608696,1.534883721
45013,1.657608696,1.534883721
45014,1.657608696,1.534883721
45015,1.657608696,1.534883721
45018,1.657608696,1.534883721
45025,1.657608696,1.534883721
45026,1.657608696,1.534883721
45030,1.14673913,1.395348837
45032,#N/A,1.38372093
45033,1.14673913,1.395348837
45034,#N/A,1.38372093
45036,#N/A,1.38372093
45039,#N/A,1.38372093
45040,#N/A,1.38372093
45041,1.14673913,1.395348837
45042,1.657608696,1.534883721
45043,1.657608696,1.534883721
45044,1.657608696,1.534883721
45050,1.657608696,1.534883721
45051,1.14673913,1.395348837
45052,1.14673913,1.395348837
45053,1.657608696,1.534883721
45054,#N/A,1.38372093
45055,1.657608696,1.534883721
45056,1.657608696,1.534883721
45061,1.657608696,1.534883721
45062,1.657608696,1.534883721
45063,1.657608696,1.534883721
45064,1.657608696,1.534883721
45065,#N/A,1.38372093
45066,#N/A,1.38372093
45067,1.657608696,1.534883721
45068,#N/A,1.38372093
45069,1.657608696,1.534883721
45070,1.211956522,0.953488372
45071,1.657608696,1.534883721
45101,#N/A,0.744186047
45102,1.277173913,0.88372093
45103,1.277173913,0.88372093
45105,1.173913043,0.686046512
45106,1.277173913,0.88372093
45107,0.907608696,0.755813953
45110,1.445652174,1
45111,1.14673913,1.395348837
45112,1.277173913,0.88372093
45113,0.907608696,0.755813953
45114,0.907608696,0.755813953
45115,#N/A,0.744186047
45118,#N/A,0.744186047
45119,#N/A,0.744186047
45120,1.277173913,0.88372093
45121,#N/A,0.744186047
45122,1.277173913,0.88372093
45123,1.445652174,1
45130,#N/A,0.744186047
45131,#N/A,0.744186047
45132,1.445652174,1
45133,1.445652174,1
45135,1.445652174,1
45138,0.907608696,0.755813953
45140,1.277173913,0.88372093
45142,1.445652174,1
45144,1.173913043,0.686046512
45145,1.277173913,0.88372093
45146,0.907608696,0.755813953
45147,1.277173913,0.88372093
45148,0.907608696,0.755813953
45150,1.277173913,0.88372093
45152,#N/A,1.38372093
45153,1.277173913,0.88372093
45154,#N/A,0.744186047
45155,1.445652174,1
45156,1.277173913,0.88372093
45157,1.277173913,0.88372093
45158,1.277173913,0.88372093
45159,0.907608696,0.755813953
45160,1.277173913,0.88372093
45162,#N/A,1.38372093
45164,0.907608696,0.755813953
45166,0.907608696,0.755813953
45167,#N/A,0.744186047
45168,#N/A,0.744186047
45169,0.907608696,0.755813953
45171,#N/A,0.744186047
45172,1.445652174,1
45174,1.14673913,1.395348837
45176,1.277173913,0.88372093
45177,0.907608696,0.755813953
45201,1.14673913,1.395348837
45202,1.14673913,1.395348837
45203,1.14673913,1.395348837
45204,1.14673913,1.395348837
45205,1.14673913,1.395348837
45206,1.14673913,1.395348837
45207,1.14673913,1.395348837
45208,1.14673913,1.395348837
45209,1.14673913,1.395348837
45211,1.14673913,1.395348837
45212,1.14673913,1.395348837
45213,1.14673913,1.395348837
45214,1.14673913,1.395348837
45215,1.14673913,1.395348837
45216,1.14673913,1.395348837
45217,1.14673913,1.395348837
45218,1.14673913,1.395348837
45219,1.14673913,1.395348837
45220,1.14673913,1.395348837
45221,1.14673913,1.395348837
45222,1.14673913,1.395348837
45223,1.14673913,1.395348837
45224,1.14673913,1.395348837
45225,1.14673913,1.395348837
45226,1.14673913,1.395348837
45227,1.14673913,1.395348837
45228,1.14673913,1.395348837
45229,1.14673913,1.395348837
45230,1.14673913,1.395348837
45231,1.14673913,1.395348837
45232,1.14673913,1.395348837
45233,1.14673913,1.395348837
45234,1.14673913,1.395348837
45235,1.14673913,1.395348837
45236,1.14673913,1.395348837
45237,1.14673913,1.395348837
45238,1.14673913,1.395348837
45239,1.14673913,1.395348837
45240,1.14673913,1.395348837
45241,1.14673913,1.395348837
45242,1.14673913,1.395348837
45243,1.14673913,1.395348837
45244,1.14673913,1.395348837
45245,1.277173913,0.88372093
45246,1.14673913,1.395348837
45247,1.14673913,1.395348837
45248,1.14673913,1.395348837
45249,1.14673913,1.395348837
45250,1.14673913,1.395348837
45251,1.14673913,1.395348837
45252,1.14673913,1.395348837
45253,1.14673913,1.395348837
45254,1.14673913,1.395348837
45255,1.14673913,1.395348837
45258,1.14673913,1.395348837
45262,1.14673913,1.395348837
45263,1.14673913,1.395348837
45264,1.14673913,1.395348837
45267,1.14673913,1.395348837
45268,1.14673913,1.395348837
45269,1.14673913,1.395348837
45270,1.14673913,1.395348837
45271,1.14673913,1.395348837
45273,1.14673913,1.395348837
45274,1.14673913,1.395348837
45275,1.14673913,1.395348837
45277,1.14673913,1.395348837
45280,1.14673913,1.395348837
45296,1.14673913,1.395348837
45298,1.14673913,1.395348837
45299,1.14673913,1.395348837
45301,0.983695652,1.813953488
45302,0.97826087,0.860465116
45303,0.983695652,1
45304,0.983695652,1
45305,0.983695652,1.813953488
45306,0.97826087,0.860465116
45307,0.983695652,1.813953488
45308,0.983695652,1
45309,1.043478261,1.441860465
45310,1.75,0.813953488
45311,1.211956522,0.953488372
45312,1.690217391,1.023255814
45314,0.983695652,1.813953488
45315,1.043478261,1.441860465
45316,0.983695652,1.813953488
45317,0.875,0.697674419
45318,1.690217391,1.023255814
45319,0.64673913,1.023255814
45320,1.211956522,0.953488372
45321,1.211956522,0.953488372
45322,1.043478261,1.441860465
45323,0.64673913,1.023255814
45324,0.983695652,1.813953488
45325,1.043478261,1.441860465
45326,1.690217391,1.023255814
45327,1.043478261,1.441860465
45328,0.983695652,1
45330,1.211956522,0.953488372
45331,0.983695652,1
45332,0.983695652,1
45333,0.97826087,0.860465116
45334,0.97826087,0.860465116
45335,0.983695652,1.813953488
45336,0.97826087,0.860465116
45337,1.690217391,1.023255814
45338,1.211956522,0.953488372
45339,1.690217391,1.023255814
45340,0.97826087,0.860465116
45341,0.64673913,1.023255814
45342,1.043478261,1.441860465
45343,1.043478261,1.441860465
45344,0.64673913,1.023255814
45345,1.043478261,1.441860465
45346,0.983695652,1
45347,1.211956522,0.953488372
45348,0.983695652,1
45349,0.64673913,1.023255814
45350,0.983695652,1
45351,0.983695652,1
45352,0.983695652,1
45353,0.97826087,0.860465116
45354,1.043478261,1.441860465
45356,1.690217391,1.023255814
45358,0.983695652,1
45359,1.690217391,1.023255814
45360,0.97826087,0.860465116
45361,1.690217391,1.023255814
45362,0.983695652,1
45363,0.97826087,0.860465116
45365,0.97826087,0.860465116
45367,0.97826087,0.860465116
45368,0.64673913,1.023255814
45369,0.64673913,1.023255814
45370,0.983695652,1.813953488
45371,1.690217391,1.023255814
45372,0.64673913,1.023255814
45373,1.690217391,1.023255814
45374,1.690217391,1.023255814
45377,1.043478261,1.441860465
45378,1.211956522,0.953488372
45380,0.983695652,1
45381,1.211956522,0.953488372
45382,1.211956522,0.953488372
45383,1.690217391,1.023255814
45384,0.983695652,1.813953488
45385,0.983695652,1.813953488
45387,0.983695652,1.813953488
45388,0.983695652,1
45389,0.875,0.697674419
45390,0.983695652,1
45400,1.043478261,1.441860465
45401,1.043478261,1.441860465
45402,1.043478261,1.441860465
45403,1.043478261,1.441860465
45404,1.043478261,1.441860465
45405,1.043478261,1.441860465
45406,1.043478261,1.441860465
45408,1.043478261,1.441860465
45409,1.043478261,1.441860465
45410,1.043478261,1.441860465
45412,1.043478261,1.441860465
45413,1.043478261,1.441860465
45414,1.043478261,1.441860465
45415,1.043478261,1.441860465
45416,1.043478261,1.441860465
45417,1.043478261,1.441860465
45418,1.043478261,1.441860465
45419,1.043478261,1.441860465
45420,1.043478261,1.441860465
45422,1.043478261,1.441860465
45423,1.043478261,1.441860465
45424,1.043478261,1.441860465
45426,1.043478261,1.441860465
45427,1.043478261,1.441860465
45428,1.043478261,1.441860465
45429,1.043478261,1.441860465
45430,0.983695652,1.813953488
45431,0.983695652,1.813953488
45432,0.983695652,1.813953488
45433,0.983695652,1.813953488
45434,0.983695652,1.813953488
45435,0.983695652,1.813953488
45437,1.043478261,1.441860465
45439,1.043478261,1.441860465
45440,0.983695652,1.813953488
45441,1.043478261,1.441860465
45448,1.043478261,1.441860465
45449,1.043478261,1.441860465
45454,1.043478261,1.441860465
45458,1.043478261,1.441860465
45459,1.043478261,1.441860465
45463,1.043478261,1.441860465
45469,1.043478261,1.441860465
45470,1.043478261,1.441860465
45475,1.043478261,1.441860465
45479,1.043478261,1.441860465
45481,1.043478261,1.441860465
45482,1.043478261,1.441860465
45490,1.043478261,1.441860465
45501,0.64673913,1.023255814
45502,0.64673913,1.023255814
45503,0.64673913,1.023255814
45504,0.64673913,1.023255814
45505,0.64673913,1.023255814
45506,0.64673913,1.023255814
45601,1.788043478,0.976744186
45612,1.788043478,0.976744186
45613,0.994565217,1.372093023
45614,1.657608696,1.058139535
45616,1.173913043,0.686046512
45617,1.788043478,0.976744186
45618,1.173913043,0.686046512
45619,1.510869565,1.279069767
45620,1.657608696,1.058139535
45621,1.201086957,1.197674419
45622,1.114130435,0.906976744
45623,1.657608696,1.058139535
45624,0.994565217,1.372093023
45628,1.788043478,0.976744186
45629,1.842391304,1.069767442
45630,1.842391304,1.069767442
45631,1.657608696,1.058139535
45633,1.788043478,0.976744186
45634,1.114130435,0.906976744
45636,1.842391304,1.069767442
45638,1.510869565,1.279069767
45640,1.201086957,1.197674419
45642,0.994565217,1.372093023
45643,1.657608696,1.058139535
45644,1.788043478,0.976744186
45645,1.510869565,1.279069767
45646,0.994565217,1.372093023
45647,1.114130435,0.906976744
45648,1.842391304,1.069767442
45650,1.173913043,0.686046512
45651,1.114130435,0.906976744
45652,1.842391304,1.069767442
45653,1.842391304,1.069767442
45654,1.114130435,0.906976744
45656,1.201086957,1.197674419
45657,1.842391304,1.069767442
45658,1.657608696,1.058139535
45659,1.510869565,1.279069767
45660,1.173913043,0.686046512
45661,0.994565217,1.372093023
45662,1.842391304,1.069767442
45663,1.842391304,1.069767442
45669,1.510869565,1.279069767
45671,1.842391304,1.069767442
45672,1.201086957,1.197674419
45673,1.788043478,0.976744186
45674,1.657608696,1.058139535
45675,1.510869565,1.279069767
45677,1.842391304,1.069767442
45678,1.510869565,1.279069767
45679,1.173913043,0.686046512
45680,1.510869565,1.279069767
45681,1.788043478,0.976744186
45682,1.842391304,1.069767442
45683,0.994565217,1.372093023
45684,1.842391304,1.069767442
45685,1.657608696,1.058139535
45686,1.657608696,1.058139535
45687,0.994565217,1.372093023
45688,1.510869565,1.279069767
45690,0.994565217,1.372093023
45692,1.201086957,1.197674419
45693,1.173913043,0.686046512
45694,1.842391304,1.069767442
45695,1.114130435,0.906976744
45696,1.510869565,1.279069767
45697,1.173913043,0.686046512
45698,1.114130435,0.906976744
45699,1.842391304,1.069767442
45701,1.64673913,0.860465116
45710,1.64673913,0.860465116
45711,1.64673913,0.860465116
45712,1.059782609,1.220930233
45713,1.059782609,1.220930233
45714,1.059782609,1.220930233
45715,1.298913043,1.11627907
45716,1.64673913,0.860465116
45717,1.64673913,0.860465116
45719,1.64673913,0.860465116
45720,2.157608696,1.139534884
45721,1.059782609,1.220930233
45723,1.64673913,0.860465116
45724,1.059782609,1.220930233
45727,1.451086957,0.930232558
45729,1.059782609,1.220930233
45732,1.64673913,0.860465116
45734,1.125,1.290697674
45735,1.64673913,0.860465116
45739,1.64673913,0.860465116
45740,1.64673913,0.860465116
45741,2.157608696,1.139534884
45742,1.059782609,1.220930233
45743,2.157608696,1.139534884
45744,1.059782609,1.220930233
45745,1.451086957,0.930232558
45746,1.059782609,1.220930233
45750,1.059782609,1.220930233
45760,2.157608696,1.139534884
45761,1.64673913,0.860465116
45764,1.64673913,0.860465116
45766,1.64673913,0.860465116
45767,1.059782609,1.220930233
45768,1.059782609,1.220930233
45769,2.157608696,1.139534884
45770,2.157608696,1.139534884
45771,2.157608696,1.139534884
45772,2.157608696,1.139534884
45773,1.059782609,1.220930233
45775,2.157608696,1.139534884
45776,1.64673913,0.860465116
45777,1.64673913,0.860465116
45778,1.64673913,0.860465116
45779,2.157608696,1.139534884
45780,1.64673913,0.860465116
45782,1.64673913,0.860465116
45783,2.157608696,1.139534884
45784,1.059782609,1.220930233
45786,1.059782609,1.220930233
45787,1.059782609,1.220930233
45788,1.059782609,1.220930233
45789,1.059782609,1.220930233
45801,1.141304348,1.058139535
45802,1.141304348,1.058139535
45804,1.141304348,1.058139535
45805,1.141304348,1.058139535
45806,1.141304348,1.058139535
45807,1.141304348,1.058139535
45808,1.141304348,1.058139535
45809,1.141304348,1.058139535
45810,#N/A,0.872093023
45812,#N/A,0.872093023
45813,1.081521739,0.976744186
45814,#N/A,1.453488372
45815,1.489130435,1.476744186
45816,#N/A,1.453488372
45817,1.141304348,1.058139535
45819,0.842391304,1.034883721
45820,1.141304348,1.058139535
45821,1.081521739,0.976744186
45822,1.75,0.813953488
45826,1.75,0.813953488
45827,1.489130435,1.476744186
45828,1.75,0.813953488
45830,1.489130435,1.476744186
45831,1.489130435,1.476744186
45832,0.972826087,0.988372093
45833,1.141304348,1.058139535
45835,#N/A,0.872093023
45836,#N/A,0.872093023
45837,1.489130435,1.476744186
45838,0.972826087,0.988372093
45839,#N/A,1.453488372
45840,#N/A,1.453488372
45841,#N/A,1.453488372
45843,#N/A,0.872093023
45844,1.489130435,1.476744186
45845,0.97826087,0.860465116
45846,1.75,0.813953488
45848,1.489130435,1.476744186
45849,1.081521739,0.976744186
45850,1.141304348,1.058139535
45851,1.081521739,0.976744186
45853,1.489130435,1.476744186
45854,1.141304348,1.058139535
45855,1.081521739,0.976744186
45856,1.489130435,1.476744186
45858,#N/A,1.453488372
45859,#N/A,0.872093023
45860,1.75,0.813953488
45861,1.081521739,0.976744186
45862,1.75,0.813953488
45863,0.972826087,0.988372093
45864,1.489130435,1.476744186
45865,0.842391304,1.034883721
45866,1.75,0.813953488
45867,#N/A,1.453488372
45868,#N/A,1.453488372
45869,0.842391304,1.034883721
45870,0.842391304,1.034883721
45871,0.842391304,1.034883721
45872,0.788043478,0.965116279
45873,1.081521739,0.976744186
45874,0.972826087,0.988372093
45875,1.489130435,1.476744186
45876,1.489130435,1.476744186
45877,1.489130435,1.476744186
45879,1.081521739,0.976744186
45880,1.081521739,0.976744186
45881,#N/A,1.453488372
45882,1.75,0.813953488
45883,1.75,0.813953488
45884,0.842391304,1.034883721
45885,0.842391304,1.034883721
45886,1.081521739,0.976744186
45887,1.141304348,1.058139535
45888,0.842391304,1.034883721
45889,#N/A,1.453488372
45890,#N/A,1.453488372
45891,0.972826087,0.988372093
45893,1.489130435,1.476744186
45894,0.972826087,0.988372093
45895,0.842391304,1.034883721
45896,0.842391304,1.034883721
45897,#N/A,1.453488372
45898,0.972826087,0.988372093
45899,0.972826087,0.988372093
45999,1.14673913,1.395348837
46001,0.994565217,1.174418605
46011,0.994565217,1.174418605
46012,0.994565217,1.174418605
46013,0.994565217,1.174418605
46014,0.994565217,1.174418605
46015,0.994565217,1.174418605
46016,0.994565217,1.174418605
46017,0.994565217,1.174418605
46018,0.994565217,1.174418605
46030,1.14673913,1.395348837
46031,1.14673913,1.395348837
46032,1.14673913,1.395348837
46033,1.14673913,1.395348837
46034,1.14673913,1.395348837
46035,0.907608696,0.755813953
46036,0.994565217,1.174418605
46037,1.14673913,1.395348837
46038,1.14673913,1.395348837
46039,0.907608696,0.755813953
46040,#N/A,1.453488372
46041,0.907608696,0.755813953
46044,0.994565217,1.174418605
46045,1.380434783,1.069767442
46047,1.380434783,1.069767442
46048,0.994565217,1.174418605
46049,1.380434783,1.069767442
46050,0.907608696,0.755813953
46051,0.994565217,1.174418605
46052,0.793478261,1.069767442
46055,#N/A,1.453488372
46056,0.994565217,1.174418605
46057,0.907608696,0.755813953
46058,0.907608696,0.755813953
46060,1.14673913,1.395348837
46061,1.14673913,1.395348837
46062,1.14673913,1.395348837
46063,0.994565217,1.174418605
46064,0.994565217,1.174418605
46065,0.907608696,0.755813953
46067,0.907608696,0.755813953
46068,1.380434783,1.069767442
46069,1.14673913,1.395348837
46070,0.994565217,1.174418605
46071,0.793478261,1.069767442
46072,1.380434783,1.069767442
46074,1.14673913,1.395348837
46075,0.793478261,1.069767442
46076,1.380434783,1.069767442
46077,0.793478261,1.069767442
46082,1.14673913,1.395348837
46085,1.14673913,1.395348837
46102,0.793478261,1.069767442
46103,0.983695652,0.837209302
46104,1.190217391,1
46105,1.489130435,1.476744186
46106,1.326086957,1.034883721
46107,1.461956522,1.186046512
46110,0.97826087,0.860465116
46111,1.298913043,1.11627907
46112,0.983695652,0.837209302
46113,1.461956522,1.186046512
46115,1.190217391,1
46117,#N/A,1.453488372
46118,0.983695652,0.837209302
46120,1.489130435,1.476744186
46121,0.983695652,0.837209302
46122,0.983695652,0.837209302
46123,0.983695652,0.837209302
46124,1.326086957,1.034883721
46125,1.298913043,1.11627907
46126,0.97826087,0.860465116
46127,1.190217391,1
46128,1.489130435,1.476744186
46129,#N/A,1.453488372
46130,0.97826087,0.860465116
46131,1.326086957,1.034883721
46133,0.766304348,1.453488372
46135,1.489130435,1.476744186
46140,#N/A,1.453488372
46142,1.326086957,1.034883721
46143,1.326086957,1.034883721
46144,0.97826087,0.860465116
46146,1.190217391,1
46147,0.793478261,1.069767442
46148,0.923913043,1.325581395
46149,0.983695652,0.837209302
46150,1.190217391,1
46151,1.298913043,1.11627907
46154,#N/A,1.453488372
46155,1.190217391,1
46156,1.190217391,1
46157,1.298913043,1.11627907
46158,1.298913043,1.11627907
46160,1.298913043,1.11627907
46161,0.97826087,0.860465116
46162,1.326086957,1.034883721
46163,#N/A,1.453488372
46164,1.326086957,1.034883721
46165,0.983695652,0.837209302
46166,1.298913043,1.11627907
46167,0.983695652,0.837209302
46168,0.983695652,0.837209302
46170,1.489130435,1.476744186
46171,1.489130435,1.476744186
46172,1.489130435,1.476744186
46173,1.190217391,1
46175,1.489130435,1.476744186
46176,0.97826087,0.860465116
46180,0.983695652,0.837209302
46181,1.326086957,1.034883721
46182,0.97826087,0.860465116
46183,1.461956522,1.186046512
46184,1.326086957,1.034883721
46186,#N/A,1.453488372
46201,1.461956522,1.186046512
46202,1.461956522,1.186046512
46203,1.461956522,1.186046512
46204,1.461956522,1.186046512
46205,1.461956522,1.186046512
46206,1.461956522,1.186046512
46207,1.461956522,1.186046512
46208,1.461956522,1.186046512
46209,1.461956522,1.186046512
46211,1.461956522,1.186046512
46214,1.461956522,1.186046512
46216,1.461956522,1.186046512
46217,1.461956522,1.186046512
46218,1.461956522,1.186046512
46219,1.461956522,1.186046512
46220,1.461956522,1.186046512
46221,1.461956522,1.186046512
46222,1.461956522,1.186046512
46223,1.461956522,1.186046512
46224,1.461956522,1.186046512
46225,1.461956522,1.186046512
46226,1.461956522,1.186046512
46227,1.461956522,1.186046512
46228,1.461956522,1.186046512
46229,1.461956522,1.186046512
46230,1.461956522,1.186046512
46231,1.461956522,1.186046512
46234,1.461956522,1.186046512
46235,1.461956522,1.186046512
46236,1.461956522,1.186046512
46237,1.461956522,1.186046512
46239,1.461956522,1.186046512
46240,1.461956522,1.186046512
46241,1.461956522,1.186046512
46242,1.461956522,1.186046512
46244,1.461956522,1.186046512
46247,1.461956522,1.186046512
46249,1.461956522,1.186046512
46250,1.461956522,1.186046512
46251,1.461956522,1.186046512
46253,1.461956522,1.186046512
46254,1.461956522,1.186046512
46255,1.461956522,1.186046512
46256,1.461956522,1.186046512
46259,1.461956522,1.186046512
46260,1.461956522,1.186046512
46262,1.461956522,1.186046512
46266,1.461956522,1.186046512
46268,1.461956522,1.186046512
46274,1.461956522,1.186046512
46275,1.461956522,1.186046512
46277,1.461956522,1.186046512
46278,1.461956522,1.186046512
46280,1.14673913,1.395348837
46282,1.461956522,1.186046512
46283,1.461956522,1.186046512
46285,1.461956522,1.186046512
46290,1.14673913,1.395348837
46291,1.461956522,1.186046512
46295,1.461956522,1.186046512
46296,1.461956522,1.186046512
46298,1.461956522,1.186046512
46301,1.163043478,0.918604651
46302,1.163043478,0.918604651
46303,1.331521739,0.895348837
46304,1.163043478,0.918604651
46307,1.331521739,0.895348837
46308,1.331521739,0.895348837
46310,1.141304348,1.034883721
46311,1.331521739,0.895348837
46312,1.331521739,0.895348837
46319,1.331521739,0.895348837
46320,1.331521739,0.895348837
46321,1.331521739,0.895348837
46322,1.331521739,0.895348837
46323,1.331521739,0.895348837
46324,1.331521739,0.895348837
46325,1.331521739,0.895348837
46327,1.331521739,0.895348837
46340,1.445652174,0.988372093
46341,1.163043478,0.918604651
46342,1.331521739,0.895348837
46345,1.445652174,0.988372093
46346,1.445652174,0.988372093
46347,1.163043478,0.918604651
46348,1.445652174,0.988372093
46349,2.130434783,1.081395349
46350,1.445652174,0.988372093
46352,1.445652174,0.988372093
46355,1.331521739,0.895348837
46356,1.331521739,0.895348837
46360,1.445652174,0.988372093
46361,1.445652174,0.988372093
46365,1.445652174,0.988372093
46366,1.77173913,1.081395349
46368,1.163043478,0.918604651
46371,1.445652174,0.988372093
46372,2.130434783,1.081395349
46373,1.331521739,0.895348837
46374,1.77173913,1.081395349
46375,1.331521739,0.895348837
46376,1.331521739,0.895348837
46377,1.331521739,0.895348837
46379,2.130434783,1.081395349
46380,1.141304348,1.034883721
46381,2.130434783,1.081395349
46382,1.445652174,0.988372093
46383,1.163043478,0.918604651
46384,1.163043478,0.918604651
46385,1.163043478,0.918604651
46390,1.445652174,0.988372093
46391,1.445652174,0.988372093
46392,1.141304348,1.034883721
46393,1.163043478,0.918604651
46394,1.331521739,0.895348837
46401,1.331521739,0.895348837
46402,1.331521739,0.895348837
46403,1.331521739,0.895348837
46404,1.331521739,0.895348837
46405,1.331521739,0.895348837
46406,1.331521739,0.895348837
46407,1.331521739,0.895348837
46408,1.331521739,0.895348837
46409,1.331521739,0.895348837
46410,1.331521739,0.895348837
46411,1.331521739,0.895348837
46501,1.505434783,1.23255814
46502,1.190217391,0.988372093
46504,1.505434783,1.23255814
46506,1.505434783,1.23255814
46507,1.092391304,0.906976744
46508,1.190217391,0.988372093
46510,1.190217391,0.988372093
46511,1.505434783,1.23255814
46513,1.77173913,1.081395349
46514,1.092391304,0.906976744
46515,1.092391304,0.906976744
46516,1.092391304,0.906976744
46517,1.092391304,0.906976744
46524,1.190217391,0.988372093
46526,1.092391304,0.906976744
46527,1.092391304,0.906976744
46528,1.092391304,0.906976744
46530,#N/A,#N/A
46531,1.77173913,1.081395349
46532,1.77173913,1.081395349
46534,1.77173913,1.081395349
46536,#N/A,#N/A
46537,1.505434783,1.23255814
46538,1.190217391,0.988372093
46539,1.190217391,0.988372093
46540,1.092391304,0.906976744
46542,1.190217391,0.988372093
46543,1.092391304,0.906976744
46544,#N/A,#N/A
46545,#N/A,#N/A
46546,1.130434783,0.953488372
46550,1.092391304,0.906976744
46552,#N/A,#N/A
46553,1.092391304,0.906976744
46554,#N/A,#N/A
46555,1.190217391,0.988372093
46556,1.130434783,0.953488372
46561,#N/A,#N/A
46562,1.190217391,0.988372093
46563,1.505434783,1.23255814
46565,1.048913043,1.011627907
46567,1.190217391,0.988372093
46570,1.505434783,1.23255814
46571,1.048913043,1.011627907
46572,1.505434783,1.23255814
46573,1.092391304,0.906976744
46574,#N/A,#N/A
46580,1.190217391,0.988372093
46581,1.190217391,0.988372093
46582,1.190217391,0.988372093
46590,1.190217391,0.988372093
46595,1.130434783,0.953488372
46601,#N/A,#N/A
46604,1.130434783,0.953488372
46613,#N/A,#N/A
46614,#N/A,#N/A
46615,#N/A,#N/A
46616,#N/A,#N/A
46617,#N/A,#N/A
46619,#N/A,#N/A
46620,1.130434783,0.953488372
46624,1.130434783,0.953488372
46626,1.130434783,0.953488372
46628,#N/A,#N/A
46634,1.130434783,0.953488372
46635,#N/A,#N/A
46637,#N/A,#N/A
46660,1.130434783,0.953488372
46680,1.130434783,0.953488372
46699,1.130434783,0.953488372
46701,1.451086957,0.930232558
46702,1.39673913,1.127906977
46703,1.179347826,1.162790698
46704,1.141304348,1.058139535
46705,1.211956522,0.872093023
46706,1.211956522,0.872093023
46710,1.451086957,0.930232558
46711,1.173913043,0.686046512
46713,1.39673913,1.127906977
46714,1.114130435,0.953488372
46721,1.211956522,0.872093023
46723,1.168478261,0.790697674
46725,1.168478261,0.790697674
46730,1.211956522,0.872093023
46731,1.114130435,0.953488372
46732,1.451086957,0.930232558
46733,1.173913043,0.686046512
46737,1.179347826,1.162790698
46738,1.211956522,0.872093023
46740,1.173913043,0.686046512
46741,1.141304348,1.058139535
46742,1.179347826,1.162790698
46743,1.141304348,1.058139535
46745,1.141304348,1.058139535
